event_date,ticker,price_move_1pct,price_move_5pct,shift_1pct_up,shift_1pct_down,shift_5pct_up,shift_5pct_down,shift_categories,previous_session_date,cutoff_utc,cutoff_new_york,interval_end_utc,timing_assumption,provisional_cutoff,article_id,queried_tickers,companies_discussed,headline,summary,source,url,published_at_utc,retrieved_at_utc,relevance_type,event_category,relevance_reason,excluded,exclusion_reason,duplicate_group_id,duplicate_group_size,duplicate_of_article_id,event_representative,exact_duplicate_group_id,raw_observation_count,finnhub_related,finnhub_category,image_url,normalized_url,matched_relevance_terms,article_match_key,publication_timestamp_utc,publication_timestamp_new_york,raw_content_variant_count,possible_revision_or_identity_conflict,known_revision_timestamp_present,missing_article_id,missing_headline,missing_source,missing_url,hours_before_cutoff,lookback_bucket,in_24h,in_72h,in_7d,historical_availability_uncertain,availability_note,known_post_cutoff_revision
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138327501,META|MSFT|NVDA,META|MSFT|NVDA,Nvidia Just Piled $2 Billion Into This Key AI Partner. Should Investors Follow Suit?,"Nvidia's infusion supports a major customer, but CoreWeave still has debt.",Yahoo,https://finnhub.io/api/news?id=13a4f69679e3f1c3c08a42abd8ddfbecdca5f66aab6f9b20a49e26ac60fd5556,2026-02-01T22:43:00Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_01cee39db5b0ca68,1,,true,exact_be5da3975bacf1f7,3,META|MSFT|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=13a4f69679e3f1c3c08a42abd8ddfbecdca5f66aab6f9b20a49e26ac60fd5556,Nvidia,4dc7a1c5ce626c51fbbf8e16,2026-02-01T22:43:00+00:00,2026-02-01T17:43:00-05:00,1,0,0,0,0,0,0,94.28333333333333,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138327499,AMD|META|NVDA,AMD|META|NVDA,Oracle announces Equity and Debt Financing Plan for Calendar Year 2026,"Oracle Corporation (NYSE: ORCL) today announced its full calendar year 2026 plan to fund the expansion of its rapidly growing Oracle Cloud Infrastructure business. Oracle is raising money in order to build additional capacity to meet the contracted demand from our largest Oracle Cloud Infrastructure customers, including AMD, Meta, NVIDIA, OpenAI, TikTok, xAI and others.",Yahoo,https://finnhub.io/api/news?id=c11e7cbbbb9caa4888c835f71336c1a1f50b00e5afc71889bbf088a73387f454,2026-02-01T23:00:00Z,2026-09-14T15:32:11Z,direct,partnership_contract,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the partnership_contract context.,false,,event_3e41f59e5b274a25,1,,true,exact_838b6c4e77e3f07f,3,AMD|META|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=c11e7cbbbb9caa4888c835f71336c1a1f50b00e5afc71889bbf088a73387f454,Nvidia|order,2f87ba7dad7268f9f50b0030,2026-02-01T23:00:00+00:00,2026-02-01T18:00:00-05:00,1,0,0,0,0,0,0,94.0,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138479631,AMD|META|NVDA,AMD|META|NVDA,"Oracle Plans Up To $50 Billion Capital Raise To Supercharge AI Cloud Buildout As Nvidia, OpenAI, Meta Drive Explosive Demand",,Benzinga,https://finnhub.io/api/news?id=83b3c6daf44e1224e75add437d77fac087161fff310a7c50ecb93c0e45ff3c39,2026-02-01T23:13:10Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_3501c4e385669e7a,1,,true,exact_3f9fd4853c08764e,3,AMD|META|NVDA,company,https://cdn.benzinga.com/files/images/story/2026/02/01/Bucharest--Romania---2022-Bucharest-By-N.jpeg?width=2048&height=1536,https://finnhub.io/api/news?id=83b3c6daf44e1224e75add437d77fac087161fff310a7c50ecb93c0e45ff3c39,Nvidia,e8daff07e97526491759014f,2026-02-01T23:13:10+00:00,2026-02-01T18:13:10-05:00,1,0,0,0,0,0,0,93.78055555555555,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138327497,NVDA,NVDA,Advisory Firm Slashes Income Fund by $8.4 Million While Nvidia and VTI Lead Holdings,"FLXR is an actively managed ETF providing diversified exposure to global fixed income markets through a flexible, multi-sector approach.",Yahoo,https://finnhub.io/api/news?id=8d17e1db46170f1c1568e59339eb4806fc16b13bd4c6f74dd95739e68bc784d6,2026-02-01T23:30:07Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_4fd542398983fbc0,1,,true,exact_d129498576a81d6e,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=8d17e1db46170f1c1568e59339eb4806fc16b13bd4c6f74dd95739e68bc784d6,Nvidia,c1f43c85c7f3d490830d8fc9,2026-02-01T23:30:07+00:00,2026-02-01T18:30:07-05:00,1,0,0,0,0,0,0,93.49805555555555,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138328330,AMD|META|NVDA,AMD|META|NVDA,Oracle to Raise Up to $50 Billion in 2026 for Cloud Buildup,"“Oracle is raising money in order to build additional capacity to meet the contracted demand from our largest Oracle Cloud Infrastructure customers, including AMD, Meta, NVIDIA, OpenAI, TikTok, xAI and others,” the company said in a statement.",Yahoo,https://finnhub.io/api/news?id=87dafb39799e0c2a7b377cd8e28fcbb99fdefae1e7675ac8c7e0db3b9bbc5c0d,2026-02-01T23:50:33Z,2026-09-14T15:32:11Z,direct,partnership_contract,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the partnership_contract context.,false,,event_43c4c45e9113e32d,1,,true,exact_99338a3d7706a30b,3,AMD|META|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=87dafb39799e0c2a7b377cd8e28fcbb99fdefae1e7675ac8c7e0db3b9bbc5c0d,Nvidia|order,76d77feb160646307f28673c,2026-02-01T23:50:33+00:00,2026-02-01T18:50:33-05:00,1,0,0,0,0,0,0,93.1575,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138328329,META|NVDA,META|NVDA,Meta's Mark Zuckerberg Just Predicted What's Next for AI (And It's Excellent News for Nvidia),"After tremendous gains, do Nvidia's revenue and stock price have room to run?",Yahoo,https://finnhub.io/api/news?id=26109c4c6a699522c880c3cd0ef8522012d52939b72c154583d23f221ab716ed,2026-02-02T00:05:00Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_e073f906f189c9fb,1,,true,exact_1f74a1ee4db58876,2,META|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=26109c4c6a699522c880c3cd0ef8522012d52939b72c154583d23f221ab716ed,Nvidia,25414799f9fb8e40adca6ed1,2026-02-02T00:05:00+00:00,2026-02-01T19:05:00-05:00,1,0,0,0,0,0,0,92.91666666666667,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138329077,AMD|NVDA,AMD|NVDA,Why AMD Is A Crucial Nvidia Pairing Ahead Of The Q4 Print,,SeekingAlpha,https://finnhub.io/api/news?id=81f197803ab3c782f7d57becc81f3422151bb6169995643d9a5c4c3e1cc7b628,2026-02-02T00:06:52Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_f7f901366cf362d1,1,,true,exact_546da316fd53b15b,2,AMD|NVDA,company,,https://finnhub.io/api/news?id=81f197803ab3c782f7d57becc81f3422151bb6169995643d9a5c4c3e1cc7b628,Nvidia,4ccf408cfe93317160a851a7,2026-02-02T00:06:52+00:00,2026-02-01T19:06:52-05:00,1,0,0,0,0,0,0,92.88555555555556,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138328340,AVGO|GOOGL,AVGO|GOOGL,Broadcom’s AI Chip Growth With OpenAI Faces VMware And Valuation Risks,"Broadcom (NasdaqGS:AVGO) has secured a multi year supply agreement to provide custom AI chips to OpenAI. The company is expanding its role as a custom AI silicon partner for hyperscalers, including Google and other large cloud providers. At the same time, Broadcom is dealing with VMware customer churn tied to subscription changes and fresh geopolitical and regulatory risks. Broadcom, trading at about $331.3 per share, is involved in some of the highest profile AI infrastructure build outs...",Yahoo,https://finnhub.io/api/news?id=f0fbfa0e053f2994214956aae5ee8f92fa9da64877db992f45d85bf9bc0bd994,2026-02-02T00:21:11Z,2026-09-14T15:36:12Z,indirect,ai_infrastructure_spending,Hyperscaler AI-infrastructure commitments can change demand for Nvidia GPUs and networking systems.,true,generic_recommendation_or_listicle,event_f91ecb2137669953,1,,true,exact_124de7b278187d0d,2,AVGO|GOOGL,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=f0fbfa0e053f2994214956aae5ee8f92fa9da64877db992f45d85bf9bc0bd994,google|ai infrastructure|build,70f13bb43dd7250a2ee35a7a,2026-02-02T00:21:11+00:00,2026-02-01T19:21:11-05:00,1,0,0,0,0,0,0,92.64694444444444,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138599077,NVDA,NVDA,Elizabeth Warren Calls It 'Corruption' After $500 Million UAE Investment Reported In Trump Crypto Firm: 'Congress Needs To Grow A Spine' (UPDATED),"Sen. Elizabeth Warren accused the Trump administration of &#34;crypto corruption&#34; after a report said a top UAE royal invested $500 million in a Trump-linked crypto firm shortly before the U.S. approved sales of advanced Nvidia AI chips to the UAE, prompting her to demand congressional testimony over potential conflicts of interest and national security risks.",Benzinga,https://finnhub.io/api/news?id=34ab7e75bb5cc30bae540ed7a46c4e22ace5cd03c41ea1b179dc1c1315c8edeb,2026-02-02T00:25:23Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,summary_only_mention_without_material_nvidia_event,event_22a7c2ccb96feec8,1,,true,exact_76fd0dd88bfc016f,1,NVDA,company,https://cdn.benzinga.com/files/images/story/2026/02/02/Stuttgart--Germany---10-22-2024-Person-H.jpeg?width=2048&height=1536,https://finnhub.io/api/news?id=34ab7e75bb5cc30bae540ed7a46c4e22ace5cd03c41ea1b179dc1c1315c8edeb,Nvidia,b99d996356754994ce4efa83,2026-02-02T00:25:23+00:00,2026-02-01T19:25:23-05:00,1,0,0,0,0,0,0,92.57694444444445,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138328326,NVDA,NVDA,Investor Who Made $20 Million on Nvidia Stock Reveals the Next Big Opportunity,"Investing in Nvidia 10 years ago would have netted a 21,000% return. However, that also meant taking a big bet on the company back when it was a crypto stock.",Yahoo,https://finnhub.io/api/news?id=9114433246e3b1d94b641e9ac4eb379a11694ea5dae4c66c8c2e3168452eb584,2026-02-02T01:05:05Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_95f1a46cd2051847,1,,true,exact_86fd66e68b39124f,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=9114433246e3b1d94b641e9ac4eb379a11694ea5dae4c66c8c2e3168452eb584,Nvidia,3ae88e44ece7370c2c9efe79,2026-02-02T01:05:05+00:00,2026-02-01T20:05:05-05:00,1,0,0,0,0,0,0,91.91527777777777,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138328325,NVDA,NVDA,CoreWeave Weighed By Nvidia Backing Lawsuits And Rich Valuation Risks,"Nvidia has agreed to invest $2b in CoreWeave and deepen their partnership focused on AI infrastructure buildout. The company is facing multiple securities class action lawsuits alleging it misled investors about operational capacity and risk disclosures. The combination of fresh capital, closer Nvidia ties and new legal challenges is drawing increased attention from investors. CoreWeave, listed as NasdaqGS:CRWV, is trading at $93.19, with the stock showing a 17.5% return over the past month...",Yahoo,https://finnhub.io/api/news?id=cfc99cb1d9a080da1f62a1bb1fd660bc198095e955e630e44cb6f68ee9cc91a5,2026-02-02T01:06:46Z,2026-09-14T15:32:11Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,true,generic_recommendation_or_listicle,event_73cf42cc06251e02,1,,true,exact_5df99564024fda33,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=cfc99cb1d9a080da1f62a1bb1fd660bc198095e955e630e44cb6f68ee9cc91a5,Nvidia|ai infrastructure,8bfe71567c2d58d93b881769,2026-02-02T01:06:46+00:00,2026-02-01T20:06:46-05:00,1,0,0,0,0,0,0,91.88722222222222,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138328324,NVDA,NVDA,Nvidia Poised To Make Record Investment In OpenAI's Current Funding Round,"Nvidia Corp. (NASDAQ:NVDA) is preparing to make a substantial investment in OpenAI’s ongoing funding round, as confirmed by CEO Jensen Huang. This could potentially be the largest investment ever made by the company. Huang confirmed Nvidia’s participation in the funding round, although the exact investment amount was not disclosed. Huang did hint that the investment would be significantly less than $100 billion. As per the report by Bloomberg, at a press conference in Taipei, Huang expressed Nvi",Yahoo,https://finnhub.io/api/news?id=18b89cdc6e3c71d6c61c26209879a591825a9d5a7ababbc9e39457e85ed06000,2026-02-02T01:31:07Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_0ffd2dc794d34979,1,,true,exact_a00b596f70752750,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=18b89cdc6e3c71d6c61c26209879a591825a9d5a7ababbc9e39457e85ed06000,Nvidia|NVDA,575c7b07e501d64db0fed4f3,2026-02-02T01:31:07+00:00,2026-02-01T20:31:07-05:00,1,0,0,0,0,0,0,91.48138888888889,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138328323,NVDA,NVDA,Is This Artificial Intelligence (AI) Winner About to Take Off in 2026?,Nvidia's 2025 was fairly lackluster compared to previous years.,Yahoo,https://finnhub.io/api/news?id=ddd61ca53d3b72653c9dfbd2200d286332b6bbfc69c8dee46bcd2b33c51089db,2026-02-02T01:45:00Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,true,summary_only_mention_without_material_nvidia_event,event_f90aa5bdf426ca1d,1,,true,exact_441fb7d97b9da410,1,NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=ddd61ca53d3b72653c9dfbd2200d286332b6bbfc69c8dee46bcd2b33c51089db,Nvidia,9cf14efc37612eb346d6c1d2,2026-02-02T01:45:00+00:00,2026-02-01T20:45:00-05:00,1,0,0,0,0,0,0,91.25,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138599076,MU|NVDA|TSM,MU|NVDA|TSM,Jensen Huang Has No Fear Of Custom Chips From Tech Giants Eclipsing GPUs: 'Doesn't Make Sense',"Nvidia CEO Jensen Huang dismissed claims that cloud providers&#39; custom AI chips could overtake Nvidia&#39;s GPUs, arguing that the company&#39;s massive R&amp;D spending, rising chip complexity and full-stack AI infrastructure create a moat competitors are unlikely to match.",Benzinga,https://finnhub.io/api/news?id=12f384426808cc0ed65f5c8f1c08ac1c33599648e445799f662189a38087926e,2026-02-02T03:15:04Z,2026-09-14T15:32:11Z,direct,ai_infrastructure_spending,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the ai_infrastructure_spending context.,false,,event_cf23df31f0872a14,2,,true,exact_b063091fa3cb4149,3,MU|NVDA|TSM,company,https://cdn.benzinga.com/files/images/story/2026/02/02/Taipei--Taiwan-On-June-1--2023--Jen-hsun.jpeg?width=2048&height=1536,https://finnhub.io/api/news?id=12f384426808cc0ed65f5c8f1c08ac1c33599648e445799f662189a38087926e,Nvidia|ai infrastructure,c890325893c243f238726025,2026-02-02T03:15:04+00:00,2026-02-01T22:15:04-05:00,1,0,0,0,0,0,0,89.74888888888889,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138449945,AMD|AVGO|MSFT|NVDA|TSM,AMD|AVGO|MSFT|NVDA|TSM,Nvidia's AI Takeover Leaves Apple Fighting For Supply,"TSMC accelerates capacity expansion due to high AI demand from Nvidia, putting pressure on long-standing partners like Apple.",Benzinga,https://finnhub.io/api/news?id=14dc91357e1791d541b91f072de40cff0b3c9fdcd833a99b26848f542d285fb1,2026-02-02T05:46:34Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_8bc323f98287b1bd,1,,true,exact_7f279c476aeefb86,5,AMD|AVGO|MSFT|NVDA|TSM,company,https://cdn.benzinga.com/files/images/story/2026/02/02/New-York---July-21-Apple-Store-On-Fifth-.jpeg?width=2048&height=1536,https://finnhub.io/api/news?id=14dc91357e1791d541b91f072de40cff0b3c9fdcd833a99b26848f542d285fb1,Nvidia,7c13da9fb11f37fc2a342b10,2026-02-02T05:46:34+00:00,2026-02-02T00:46:34-05:00,1,0,0,0,0,0,0,87.2238888888889,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138599074,NVDA,NVDA,"Palantir Heads Into Q4 Earnings With Nvidia-Backed AI Infrastructure Push, $448 Million US Navy Deal, More","Palantir heads into Q4 earnings with AI infrastructure initiatives like Chain Reaction, government and commercial partnerships including Nvidia.",Benzinga,https://finnhub.io/api/news?id=82439ed525b86831670ff800cec7ff136b964e34039c635107c8b8ca312b0f9d,2026-02-02T06:02:18Z,2026-09-14T15:32:11Z,direct,partnership_contract,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the partnership_contract context.,true,earnings_report_preview_or_recap,event_1f08302c2538542f,1,,true,exact_7adde7f1436ee7c2,1,NVDA,company,https://cdn.benzinga.com/files/images/story/2026/02/02/Palantir.jpeg?width=2048&height=1536,https://finnhub.io/api/news?id=82439ed525b86831670ff800cec7ff136b964e34039c635107c8b8ca312b0f9d,Nvidia|partnerships|deal,4d8eeeacf9bf8e051ba4fe4e,2026-02-02T06:02:18+00:00,2026-02-02T01:02:18-05:00,1,0,0,0,0,0,0,86.96166666666667,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138333137,GOOGL|NVDA,GOOGL|NVDA,Nvidia shares are down after a report that its OpenAI investment stalled. Here's what's happening,"Nvidia's Jensen Huang criticized OpenAI's business strategy as the chip giant plans to invest up to $100 billion into the AI startup, per reports.",CNBC,https://finnhub.io/api/news?id=96ea5117ac3941072b46af48a486d79540083edc56d8730a4adb6cca36188b14,2026-02-02T06:45:30Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_91bc7406daa8dfbb,1,,true,exact_d2f69eb1cbe5a818,2,GOOGL|NVDA,company,https://image.cnbcfm.com/api/v1/image/108236157-1764789584169-gettyimages-2249797726-090a8349_o1ruppxc.jpeg?v=1770024908&w=1920&h=1080,https://finnhub.io/api/news?id=96ea5117ac3941072b46af48a486d79540083edc56d8730a4adb6cca36188b14,Nvidia,806d63f5aabcfd115aea2171,2026-02-02T06:45:30+00:00,2026-02-02T01:45:30-05:00,1,0,0,0,0,0,0,86.24166666666666,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138333136,NVDA,NVDA,"Stocks making the biggest moves premarket: Oracle, Nvidia, rare earths, Strategy & more",These are the stocks posting the largest moves in premarket trading.,CNBC,https://finnhub.io/api/news?id=b77456c3e6817cd510933c6b3b62a3e5bc8ae91fb6210ffda736a2cdf2e9d093,2026-02-02T07:42:29Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_4675b3e27c6aa682,1,,true,exact_f38776f92f851329,1,NVDA,company,https://image.cnbcfm.com/api/v1/image/108247161-1767203326279-gettyimages-2253536106-US_STOCKS.jpeg?v=1770040564&w=1920&h=1080,https://finnhub.io/api/news?id=b77456c3e6817cd510933c6b3b62a3e5bc8ae91fb6210ffda736a2cdf2e9d093,Nvidia,84bb16a9726071eacf08fe94,2026-02-02T07:42:29+00:00,2026-02-02T02:42:29-05:00,1,0,0,0,0,0,0,85.29194444444444,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
2026-02-06,NVDA,1,1,1,0,1,0,1pct_up|5pct_up,2026-02-05,2026-02-05T21:00:00+00:00,2026-02-05T16:00:00-05:00,2026-02-06T21:00:00+00:00,documented_adjusted_close_to_close_previous_NASDAQ_session_close,0,138330155,MSFT|NVDA,MSFT|NVDA,"Palantir Billionaire Peter Thiel Sells Nvidia and Tesla, and Buys 2 AI Stocks That Now Account for 61% of His Portfolio","Thiel Macro, a hedge fund led by Palantir co-founder Peter Thiel, has a significant percentage of its portfolio invested in Apple and Microsoft.",Yahoo,https://finnhub.io/api/news?id=1f859affe9260f25cebfdd091a101cf389a42683f2cdb359a248d93d6d524fc9,2026-02-02T08:50:00Z,2026-09-14T15:32:11Z,direct,other_nvidia_development,Headline or Finnhub summary explicitly mentions Nvidia/NVDA in the other_nvidia_development context.,false,,event_34f0a02359f28c9a,1,,true,exact_ad6bf6e8cd62bd2e,2,MSFT|NVDA,company,https://s.yimg.com/rz/stage/p/yahoo_finance_en-US_h_p_finance_2.png,https://finnhub.io/api/news?id=1f859affe9260f25cebfdd091a101cf389a42683f2cdb359a248d93d6d524fc9,Nvidia,84d28c7476266db22fb68592,2026-02-02T08:50:00+00:00,2026-02-02T03:50:00-05:00,1,0,0,0,0,0,0,84.16666666666667,more than 72 hours–7 calendar days,0,0,1,1,retrospective_snapshot_no_historical_version_guarantee,0
